landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z,landmark_22_x,landmark_22_y,landmark_22_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,landmark_27_x,landmark_27_y,landmark_27_z,landmark_28_x,landmark_28_y,landmark_28_z,landmark_29_x,landmark_29_y,landmark_29_z,landmark_30_x,landmark_30_y,landmark_30_z,landmark_31_x,landmark_31_y,landmark_31_z,landmark_32_x,landmark_32_y,landmark_32_z,landmark_33_x,landmark_33_y,landmark_33_z,landmark_34_x,landmark_34_y,landmark_34_z,landmark_35_x,landmark_35_y,landmark_35_z,landmark_36_x,landmark_36_y,landmark_36_z,landmark_37_x,landmark_37_y,landmark_37_z,landmark_38_x,landmark_38_y,landmark_38_z,landmark_39_x,landmark_39_y,landmark_39_z,landmark_40_x,landmark_40_y,landmark_40_z,landmark_41_x,landmark_41_y,landmark_41_z,label,sign_language_type,is_mirrored,image_name
0.6743369698524475,0.6531317234039307,-3.350955353198515e-07,0.7129653096199036,0.6177103519439697,-0.01384931243956089,0.7387384176254272,0.5402140617370605,-0.0173804834485054,0.7487117648124695,0.4754588305950165,-0.021223781630396843,0.7562349438667297,0.42290884256362915,-0.021167906001210213,0.7216772437095642,0.4737229347229004,-0.003242081729695201,0.732641339302063,0.42357367277145386,-0.025231413543224335,0.729972243309021,0.48111456632614136,-0.03334914892911911,0.723092257976532,0.5073767304420471,-0.034306563436985016,0.6962161660194397,0.47510191798210144,-0.003964434843510389,0.7077219486236572,0.4517919421195984,-0.025925297290086746,0.7057898640632629,0.5203219056129456,-0.028733693063259125,0.6997100114822388,0.5246213674545288,-0.025431951507925987,0.6715073585510254,0.4847813546657562,-0.008889563381671906,0.6827738285064697,0.47179609537124634,-0.033733710646629333,0.6844221949577332,0.5348964929580688,-0.028720013797283173,0.6804898977279663,0.5361200571060181,-0.019016331061720848,0.6471523642539978,0.49697551131248474,-0.014642661437392235,0.6614840030670166,0.48131293058395386,-0.027902856469154358,0.6654921770095825,0.5265353322029114,-0.020564967766404152,0.6601818799972534,0.5355234742164612,-0.011138780042529106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,False,a (1)_original
0.3253136873245239,0.6567817330360413,-5.000233613827731e-07,0.2874043583869934,0.617261528968811,-0.012506811879575253,0.2615032494068146,0.5385947823524475,-0.0164116770029068,0.25053179264068604,0.47045251727104187,-0.022118153050541878,0.24371935427188873,0.4151189625263214,-0.023707032203674316,0.28105929493904114,0.4690297544002533,0.00790540874004364,0.26952385902404785,0.4262220859527588,-0.016973372548818588,0.2722429931163788,0.48064935207366943,-0.028692131862044334,0.2767612040042877,0.5104308128356934,-0.031772058457136154,0.30514612793922424,0.470268577337265,0.005334788002073765,0.2928231358528137,0.45435911417007446,-0.018878808245062828,0.2947230339050293,0.5198618173599243,-0.022016823291778564,0.30084508657455444,0.5240854024887085,-0.018035417422652245,0.32956773042678833,0.4802224338054657,-0.0028919733595103025,0.31668514013290405,0.4742322266101837,-0.02733485773205757,0.31475311517715454,0.5324599742889404,-0.02031026966869831,0.3195817470550537,0.530979335308075,-0.009273516945540905,0.35366082191467285,0.4940054416656494,-0.012737867422401905,0.3406808078289032,0.48726707696914673,-0.023074524477124214,0.3354138135910034,0.529434084892273,-0.015544858761131763,0.3401082754135132,0.5315886735916138,-0.006680761929601431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,True,a (1)_mirrored
0.6600213050842285,0.6347549557685852,-3.1768641406415554e-07,0.6975840926170349,0.6102961301803589,-0.012519827112555504,0.7270730137825012,0.5416805148124695,-0.01529445219784975,0.7411503195762634,0.4824039041996002,-0.0184004083275795,0.7520318627357483,0.4358205199241638,-0.01811552792787552,0.7162197232246399,0.47673094272613525,-0.0021006567403674126,0.7287647724151611,0.43372583389282227,-0.021861020475625992,0.722337543964386,0.48413488268852234,-0.028999343514442444,0.7142398953437805,0.5075958371162415,-0.029598360881209373,0.6921350359916687,0.4716121256351471,-0.0025861100293695927,0.7024135589599609,0.4549657702445984,-0.02220705896615982,0.6956889033317566,0.5172271132469177,-0.024220231920480728,0.6897319555282593,0.5216283798217773,-0.020638981834053993,0.6681439280509949,0.47588106989860535,-0.006976891774684191,0.6776727437973022,0.46675029397010803,-0.02868293598294258,0.6753798723220825,0.524738073348999,-0.023320863023400307,0.672218382358551,0.5268394351005554,-0.013992072083055973,0.6438907384872437,0.4828001856803894,-0.012195036746561527,0.6565364003181458,0.4715406894683838,-0.023245245218276978,0.6578593254089355,0.5136492252349854,-0.015954287722706795,0.653715968132019,0.5213192701339722,-0.006914258934557438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,False,a (1)_aug1_original
0.34015148878097534,0.6407623291015625,-4.727635030121746e-07,0.3023454248905182,0.6124471426010132,-0.011861364357173443,0.27297013998031616,0.5440747141838074,-0.016209419816732407,0.2584032416343689,0.4810960292816162,-0.02222873643040657,0.2476617842912674,0.4299373924732208,-0.024388592690229416,0.285494327545166,0.4760519564151764,0.004742838907986879,0.27083462476730347,0.4294687807559967,-0.018910493701696396,0.2769794762134552,0.4803237318992615,-0.02981620468199253,0.28381916880607605,0.5106388330459595,-0.03259771317243576,0.30908435583114624,0.47182950377464294,0.0021543256007134914,0.2962571978569031,0.45440807938575745,-0.02082785777747631,0.30176687240600586,0.517268717288971,-0.023426877334713936,0.3079721927642822,0.5240805745124817,-0.01950058527290821,0.3334222435951233,0.47606226801872253,-0.005564085207879543,0.32068517804145813,0.4674720764160156,-0.028491921722888947,0.32223841547966003,0.5244486331939697,-0.021204300224781036,0.3271140456199646,0.5261282324790955,-0.010445726104080677,0.3579760193824768,0.4842667281627655,-0.014795154333114624,0.3445616066455841,0.47493451833724976,-0.02488790452480316,0.3415009081363678,0.5179321765899658,-0.01725015416741371,0.3457888066768646,0.523976743221283,-0.008419711142778397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,True,a (1)_aug1_mirrored
0.6357637643814087,0.6970299482345581,-3.2455008636134153e-07,0.6751924753189087,0.668933629989624,-0.013645651750266552,0.7048336863517761,0.5932691693305969,-0.016793033108115196,0.7175928950309753,0.5279977917671204,-0.020266026258468628,0.7276851534843445,0.47660163044929504,-0.02007710561156273,0.6899518966674805,0.5252517461776733,-0.002545078517869115,0.7033751010894775,0.47646820545196533,-0.023282188922166824,0.6979175209999084,0.5298164486885071,-0.03075210191309452,0.6894974708557129,0.5542352199554443,-0.03146076574921608,0.6641477346420288,0.5226960182189941,-0.003044437151402235,0.6752157807350159,0.5039281249046326,-0.02328730747103691,0.6695483922958374,0.5690804123878479,-0.025369688868522644,0.6628458499908447,0.5712881088256836,-0.021875549107789993,0.6384591460227966,0.530339777469635,-0.007683319039642811,0.6488265991210938,0.5170629620552063,-0.029955396428704262,0.6479223966598511,0.5769419074058533,-0.024075012654066086,0.6436070203781128,0.5771175622940063,-0.01451349351555109,0.6127977967262268,0.5406613945960999,-0.013283818028867245,0.62590491771698,0.526814341545105,-0.02479902282357216,0.6291025280952454,0.5696340799331665,-0.01699625886976719,0.6244699954986572,0.5766751170158386,-0.007552769035100937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,False,a (1)_aug2_original
0.36411502957344055,0.703606367111206,-4.97736891702516e-07,0.3251526951789856,0.6703852415084839,-0.013564239256083965,0.295593798160553,0.5932575464248657,-0.017653891816735268,0.28160837292671204,0.5253218412399292,-0.02331491746008396,0.2728370428085327,0.4699307382106781,-0.02444133348762989,0.312110036611557,0.517425000667572,0.007995088584721088,0.29910194873809814,0.4737374782562256,-0.01710391603410244,0.30431121587753296,0.5301467776298523,-0.02882320061326027,0.30994898080825806,0.5598158240318298,-0.03195178508758545,0.3370174169540405,0.5144256949424744,0.005696820095181465,0.32520151138305664,0.50251305103302,-0.018349291756749153,0.329182505607605,0.5671440362930298,-0.02130630798637867,0.33460620045661926,0.5684804916381836,-0.01721957139670849,0.3627004623413086,0.5222403407096863,-0.002535212319344282,0.35114535689353943,0.5195505023002625,-0.02569771185517311,0.351001113653183,0.5768353939056396,-0.017975173890590668,0.3550631105899811,0.5714812278747559,-0.007025292608886957,0.3880932927131653,0.5344513654708862,-0.012692301534116268,0.3755808174610138,0.5321409702301025,-0.022266117855906487,0.3722085952758789,0.5751358866691589,-0.01453036442399025,0.3775259554386139,0.5740607976913452,-0.005734109319746494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,True,a (1)_aug2_mirrored
0.29649484157562256,0.45563656091690063,-1.51942998627419e-07,0.32152071595191956,0.4487515687942505,-0.015040723606944084,0.33992767333984375,0.4007129669189453,-0.01879812404513359,0.34807369112968445,0.3518032133579254,-0.02174283005297184,0.3546311855316162,0.3125174045562744,-0.023108365014195442,0.3316348195075989,0.34466978907585144,-0.0026744140777736902,0.333871990442276,0.30713146924972534,-0.018304167315363884,0.32611408829689026,0.3351491689682007,-0.02653762511909008,0.32132160663604736,0.36624133586883545,-0.028486425057053566,0.31155654788017273,0.3382841646671295,0.0006884074537083507,0.31311172246932983,0.30067479610443115,-0.016615984961390495,0.3074759542942047,0.3449152112007141,-0.021364694461226463,0.3057793080806732,0.37839028239250183,-0.019097521901130676,0.29140380024909973,0.3384723663330078,0.0006693069008179009,0.2911459803581238,0.30075716972351074,-0.01780632697045803,0.28940004110336304,0.3468998670578003,-0.016759702935814857,0.2902139127254486,0.3790780007839203,-0.00972018949687481,0.2718150317668915,0.3446296751499176,-0.00037629250437021255,0.2710202634334564,0.309995174407959,-0.013446569442749023,0.27283796668052673,0.3394148349761963,-0.012482309713959694,0.27544480562210083,0.36382949352264404,-0.007315509486943483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,False,a (10)_original
0.7001650929450989,0.4432317614555359,-2.722230476592813e-07,0.6770210266113281,0.43257129192352295,-0.01266520656645298,0.6596035361289978,0.3872477114200592,-0.01730596460402012,0.6527048349380493,0.3444441258907318,-0.021637046709656715,0.6454126238822937,0.3099270164966583,-0.023998308926820755,0.6676443815231323,0.33697670698165894,-0.004010477103292942,0.6689549088478088,0.30340129137039185,-0.01775588095188141,0.6762155890464783,0.3346273899078369,-0.025021785870194435,0.6794441938400269,0.3681933283805847,-0.027213778346776962,0.6880360841751099,0.33028456568717957,-0.003501242958009243,0.6887995600700378,0.2979421615600586,-0.018626708537340164,0.6927615404129028,0.3442215025424957,-0.023454153910279274,0.6929123997688293,0.3789639174938202,-0.022657161578536034,0.7081207036972046,0.33194679021835327,-0.0056037455797195435,0.7098886966705322,0.29915088415145874,-0.022323429584503174,0.7102290987968445,0.34406551718711853,-0.020707789808511734,0.7090723514556885,0.377810537815094,-0.014660941436886787,0.7283418774604797,0.34024134278297424,-0.008534172549843788,0.730463981628418,0.3098340332508087,-0.02023998647928238,0.7278356552124023,0.337033212184906,-0.017903542146086693,0.7248201370239258,0.3610921800136566,-0.012788677588105202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,True,a (10)_mirrored
0.2291836440563202,0.49739912152290344,-1.8443418525748712e-07,0.2515721321105957,0.4750065207481384,-0.01056292187422514,0.26638418436050415,0.42532461881637573,-0.013697214424610138,0.27208763360977173,0.3776739835739136,-0.017305659130215645,0.2762066125869751,0.3393374979496002,-0.019351568073034286,0.25694209337234497,0.3751927614212036,0.001498923753388226,0.2569674253463745,0.3362777531147003,-0.01205340214073658,0.2525794208049774,0.36450719833374023,-0.019984545186161995,0.24878551065921783,0.39194464683532715,-0.022307420149445534,0.23854997754096985,0.37230321764945984,0.0021753625478595495,0.23710337281227112,0.3320092260837555,-0.011426572687923908,0.2360166758298874,0.3739545941352844,-0.015247832052409649,0.23552347719669342,0.4026295840740204,-0.013712212443351746,0.22040323913097382,0.37625518441200256,-4.721631557913497e-05,0.21871501207351685,0.334176242351532,-0.01426803506910801,0.2204829901456833,0.37556442618370056,-0.011789770796895027,0.22124221920967102,0.40529555082321167,-0.005326015409082174,0.2024630457162857,0.38432878255844116,-0.0032216866966336966,0.19952009618282318,0.34733182191848755,-0.012079323641955853,0.20299924910068512,0.37036070227622986,-0.008947977796196938,0.2051607370376587,0.391821950674057,-0.0034109079279005527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,False,a (10)_aug1_original
0.770980954170227,0.4978940784931183,-2.583068408057443e-07,0.7463370561599731,0.46897614002227783,-0.008834263309836388,0.732973575592041,0.417826384305954,-0.012266041710972786,0.7292228937149048,0.37285223603248596,-0.017214549705386162,0.7251360416412354,0.3341977894306183,-0.02028007060289383,0.7439407706260681,0.3719004690647125,0.006125377491116524,0.7463045120239258,0.3345506489276886,-0.008519177325069904,0.7500765323638916,0.3633689284324646,-0.018655678257346153,0.7513636946678162,0.39275848865509033,-0.022364119067788124,0.7615441083908081,0.37153109908103943,0.0048128413036465645,0.7634235620498657,0.331663578748703,-0.010226313956081867,0.7644162178039551,0.37301692366600037,-0.01713254675269127,0.764298677444458,0.4039086699485779,-0.01750103197991848,0.7792266607284546,0.3763996362686157,0.0005068054888397455,0.7818503379821777,0.33523645997047424,-0.01461673155426979,0.7793300151824951,0.37579137086868286,-0.013763386756181717,0.7780194282531738,0.40742653608322144,-0.00803313497453928,0.7967253923416138,0.38555005192756653,-0.004665730055421591,0.7989168167114258,0.34677785634994507,-0.01274964865297079,0.7951703071594238,0.3666231632232666,-0.00951989647001028,0.7929971218109131,0.38739320635795593,-0.004020957741886377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,True,a (10)_aug1_mirrored
